id,barcode,name,price,category_name,brand,supplier,expiration_date,allergens,Ingredients vary by product,tags
1219,2510700008,Lollipops,295,Sweet Grocery,Generale,Nestle Algeria,2/13/2027 11:28,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1220,2510700009,Chewing gum,120,Sweet Grocery,Generale,Nestle Algeria,9/20/2026 1:46,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1221,2510700010,Marshmallows,105,Sweet Grocery,Generale,Nestle Algeria,7/20/2026 22:54,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1222,2510700011,Caramel,355,Sweet Grocery,Generale,Nestle Algeria,1/31/2027 14:18,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1223,2510700012,Nougat,275,Sweet Grocery,Generale,Nestle Algeria,9/9/2026 7:06,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1224,2510700013,Marshmallow,245,Sweet Grocery,Generale,Nestle Algeria,12/29/2026 8:43,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1225,2510700014,White chocolate,385,Sweet Grocery,Generale,Nestle Algeria,1/8/2027 7:16,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1226,2510700015,Praline chocolate,225,Sweet Grocery,Generale,Nestle Algeria,8/27/2026 11:00,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1227,2510700016,Sour candies,75,Sweet Grocery,Generale,Nestle Algeria,10/6/2026 14:56,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1228,2510700017,Licorice,250,Sweet Grocery,Generale,Nestle Algeria,7/14/2026 17:14,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1229,2510700018,Lollipops,270,Sweet Grocery,Generale,Nestle Algeria,7/9/2026 7:38,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1230,2510700019,Chewing gum,120,Sweet Grocery,Generale,Nestle Algeria,9/21/2026 1:47,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1231,2510700020,Marshmallows,310,Sweet Grocery,Generale,Nestle Algeria,8/22/2026 7:10,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1232,2510700021,Caramel,75,Sweet Grocery,Generale,Nestle Algeria,10/28/2026 0:54,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1233,2510700022,Nougat,335,Sweet Grocery,Generale,Nestle Algeria,10/26/2026 7:56,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1234,2510700023,Marshmallow,340,Sweet Grocery,Generale,Nestle Algeria,8/17/2026 4:46,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1235,2510700024,White chocolate,315,Sweet Grocery,Generale,Nestle Algeria,9/1/2026 18:18,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1236,2510700025,Praline chocolate,225,Sweet Grocery,Generale,Nestle Algeria,5/21/2026 1:54,"[""gluten"". ""lactose""]",Sucre. Ar�mes naturels,"[""sweet"". ""confectionery""]"
1237,2510800001,Grape juice,105,Beverages,Hamoud,Nestle Algeria,12/30/2026 9:15,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1238,2510800002,Apricot nectar,75,Beverages,Hamoud,Nestle Algeria,6/20/2026 0:12,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1239,2510800003,Coconut water,165,Beverages,Hamoud,Nestle Algeria,12/13/2026 17:08,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1240,2510800004,Iced tea,190,Beverages,Hamoud,Nestle Algeria,9/19/2026 21:38,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1241,2510800005,Lemon soda,160,Beverages,Hamoud,Nestle Algeria,6/17/2026 0:38,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1242,2510800006,Energy drink,40,Beverages,Hamoud,Nestle Algeria,7/12/2026 20:53,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1243,2510800007,Flavored water,110,Beverages,Hamoud,Nestle Algeria,11/23/2026 10:16,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1244,2510800008,Mint syrup,170,Beverages,Hamoud,Nestle Algeria,7/9/2026 8:06,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1245,2510800009,Vegetable juice,250,Beverages,Hamoud,Nestle Algeria,11/19/2026 2:14,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1246,2510800010,Smoothie,140,Beverages,Hamoud,Nestle Algeria,1/8/2027 0:35,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1247,2510800011,Homemade lemonade,255,Beverages,Hamoud,Nestle Algeria,12/29/2026 4:49,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1248,2510800012,Apple juice,175,Beverages,Hamoud,Nestle Algeria,10/20/2026 2:20,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1249,2510800013,Grape juice,100,Beverages,Hamoud,Nestle Algeria,10/3/2026 19:46,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1250,2510800014,Apricot nectar,120,Beverages,Hamoud,Nestle Algeria,1/16/2027 22:27,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1251,2510800015,Coconut water,95,Beverages,Hamoud,Nestle Algeria,12/23/2026 5:52,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1252,2510800016,Iced tea,135,Beverages,Hamoud,Nestle Algeria,6/16/2026 11:59,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1253,2510800017,Lemon soda,140,Beverages,Hamoud,Nestle Algeria,12/2/2026 20:56,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1254,2510800018,Energy drink,135,Beverages,Hamoud,Nestle Algeria,11/27/2026 22:39,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1255,2510800019,Flavored water,55,Beverages,Hamoud,Nestle Algeria,12/5/2026 8:44,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1256,2510800020,Mint syrup,170,Beverages,Hamoud,Nestle Algeria,9/9/2026 10:09,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1257,2510800021,Vegetable juice,155,Beverages,Hamoud,Nestle Algeria,12/30/2026 7:46,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1258,2510800022,Smoothie,45,Beverages,Hamoud,Nestle Algeria,5/22/2026 20:23,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1259,2510800023,Homemade lemonade,55,Beverages,Hamoud,Nestle Algeria,1/19/2027 3:34,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1260,2510800024,Apple juice,125,Beverages,Hamoud,Nestle Algeria,7/7/2026 14:16,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1261,2510800025,Grape juice,240,Beverages,Hamoud,Nestle Algeria,2/13/2027 10:42,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1262,2510800026,Apricot nectar,240,Beverages,Hamoud,Nestle Algeria,1/31/2027 16:28,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1263,2510800027,Coconut water,195,Beverages,Hamoud,Nestle Algeria,7/7/2026 6:47,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1264,2510800028,Iced tea,80,Beverages,Hamoud,Nestle Algeria,12/20/2026 20:26,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1265,2510800029,Lemon soda,135,Beverages,Hamoud,Nestle Algeria,6/24/2026 18:53,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1266,2510800030,Energy drink,270,Beverages,Hamoud,Nestle Algeria,11/14/2026 20:26,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1267,2510800031,Flavored water,140,Beverages,Hamoud,Nestle Algeria,7/23/2026 9:37,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1268,2510800032,Mint syrup,120,Beverages,Hamoud,Nestle Algeria,5/20/2026 7:22,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1269,2510800033,Vegetable juice,215,Beverages,Hamoud,Nestle Algeria,2/8/2027 17:22,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1270,2510800034,Smoothie,195,Beverages,Hamoud,Nestle Algeria,1/12/2027 9:22,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
1271,2510800035,Homemade lemonade,195,Beverages,Hamoud,Nestle Algeria,1/10/2027 12:58,[],Water. Sugar. Natural flavors,"[""beverage"". ""refreshing""]"
